source,target,step,type,amount,log_amount,is_fraud,balance_diff_orig,balance_diff_dest,orig_account_emptied,edge_id
C232795488,C1511546645,46,CASH_OUT,53953.01,10.895887296005643,0,0.0,53953.01000000001,0,266
C1925544539,C1513297434,332,CASH_OUT,60566.43,11.011512568828808,0,0.0,60566.4299999997,0,267
C1233106691,C1805423931,366,CASH_OUT,1846748.79,14.428937781677698,1,-1846748.79,1846748.79,1,268
C2123396844,C304787673,150,TRANSFER,1994285.14,14.505796719710213,1,-1994285.14,0.0,1,269
C1603810627,C310632369,397,CASH_OUT,1248.44,7.130450729914365,0,-1248.4399999999996,1248.4400000000023,0,270
C1486550338,C265770382,298,TRANSFER,55603.2,10.92601401695405,0,0.0,55603.19999999995,0,271
C1455436368,C918138390,15,CASH_OUT,189455.2,12.151913142224265,0,-189455.2,409465.23,0,272
C1034017633,C987780401,17,CASH_OUT,135228.6,11.814729353539493,0,0.0,135228.6000000001,0,273
C1826581192,C209701271,180,TRANSFER,258654.03,12.463250522371894,0,0.0,258654.02999999997,0,274
C502378404,C1560702915,357,CASH_OUT,34067.71,10.436134646715406,0,-2470.0,34067.69999999995,1,275
C1068723042,C2015849837,279,TRANSFER,337317.01,12.72878141422851,0,0.0,337317.0100000007,0,276
C316390521,C28356670,395,CASH_OUT,95034.21,11.462002733494709,0,0.0,95034.20999999996,0,277
C323981419,C21881841,715,TRANSFER,621080.67,13.33921786595605,1,-621080.67,0.0,1,278
C1923591408,C1863303295,14,CASH_OUT,17726.06,9.782847564675512,0,-1539.0,170711.3600000001,1,279
C1863753634,C438027144,354,CASH_OUT,54071.49,10.89808083273055,0,0.0,54071.490000002086,0,280
C1299736361,C49399605,332,CASH_OUT,15419.73,9.6434679871122,0,-15419.729999999981,15419.72000000003,0,281
C1257882179,C311872046,186,TRANSFER,77065.27,11.25242098004018,0,-201.0,77065.27000000002,1,282
C1136541649,C667841585,623,TRANSFER,58050.78,10.969090649877291,1,-58050.78,0.0,1,283
C829691847,C1825122856,17,CASH_OUT,72751.29,11.194815662201558,0,0.0,72751.29000000004,0,284
C99220125,C1618535858,269,CASH_OUT,676882.33,13.42525420321753,1,-676882.33,676882.33,1,285
C1301911081,C1952936824,252,CASH_OUT,277875.59,12.534932373247429,0,0.0,277875.58999999985,0,286
C1506600604,C1650297067,300,CASH_OUT,141854.46,11.862563930860341,0,-182.0,141854.46000000002,1,287
C1161844921,C1605155938,133,CASH_OUT,289179.29,12.574805613417219,0,-69094.21,289179.29000000004,1,288
C1673507484,C1533113079,280,CASH_OUT,159122.18,11.977433898245202,0,-159122.18,159122.19000000006,0,289
C1791365168,C1504217374,9,CASH_OUT,162230.87,11.996781887182614,0,-69.0,162230.87,1,290
C1587881415,C793539125,139,CASH_OUT,804.23,6.691127950895724,0,-804.2299999999996,804.23,0,291
C1549050310,C1283626649,19,CASH_OUT,268253.33,12.49969080202157,0,0.0,268253.34,0,292
C898711264,C483302654,178,CASH_OUT,78754.56,11.274104157370196,0,0.0,78754.56000000052,0,293
C149705820,C1223291765,304,CASH_OUT,310910.51,12.647263616911902,0,-21334.0,310910.5099999998,1,294
C1666535797,C825162879,162,CASH_OUT,74332.78,11.216320770724701,0,-46310.0,74332.7799999998,1,295
C630486346,C21818636,692,CASH_OUT,163490.28,12.004514934563838,1,-163490.28,163490.28,1,296
C1894990501,C591491975,155,CASH_OUT,373406.94,12.830426773923671,0,-11541.0,373406.94,1,297
C336424141,C404961694,22,TRANSFER,379878.0,12.84760805994319,1,-379878.0,0.0,1,298
C656023443,C534617900,350,CASH_OUT,86663.6,11.369800774891385,0,-86663.6,86663.59999999963,0,299
C2086184893,C913075168,258,CASH_OUT,109935.11,11.607654657852514,0,0.0,109935.11999999918,0,300
C496905558,C2104015894,159,CASH_OUT,24127.88,10.09116474229113,0,0.0,24127.87999999989,0,301
C84430298,C870337874,305,CASH_OUT,371600.54,12.825577430154352,0,-50.0,371600.54,1,302
C1307042030,C515578013,10,CASH_OUT,67187.85,11.115262590125512,0,0.0,67187.84,0,303
C2016271540,C628174525,304,CASH_OUT,16863.26,9.732951868679546,0,0.0,16863.259999999995,0,304
C626662318,C348245777,334,TRANSFER,262573.88,12.47829157747859,0,0.0,262573.88999999966,0,305
C93283063,C273599666,227,CASH_OUT,106256.76,11.573623119413833,0,0.0,106256.76000000001,0,306
C503415145,C489112716,37,TRANSFER,263293.04,12.481026709451527,0,0.0,263293.04000000004,0,307
C732319003,C833949868,345,CASH_OUT,276548.49,12.530145071269976,0,-32331.0,276548.49,1,308
C1757923517,C1122735203,305,CASH_OUT,144674.96,11.882251761982491,0,-144674.97,144674.97000000003,0,309
C636059721,C1662382547,395,CASH_OUT,89249.54,11.39920275004375,0,0.0,89249.52999999997,0,310
C1589465909,C749177191,310,TRANSFER,1868438.44,14.44061411635754,1,-1868438.44,0.0,1,311
C1554424884,C1293008146,375,CASH_OUT,142221.68,11.8651492773044,0,0.0,142221.69000000006,0,312
C740164412,C1472904684,235,CASH_OUT,69584.07,11.150305311817377,0,-69584.07,69584.07,0,313
C1196909763,C225846316,275,CASH_OUT,277775.35,12.534571572489,0,-11266.0,277775.35,1,314
C1172165451,C757734131,10,TRANSFER,608596.4,13.318912244335982,0,-17152.0,658331.66,1,315
C1317145508,C1256480050,257,CASH_OUT,291322.21,12.582188617082075,0,-25458.0,291322.21,1,316
C350157220,C1374063565,8,CASH_OUT,222947.46,12.314695902653432,0,-6190.0,424738.07999999996,1,317
C721994938,C1995703296,38,CASH_OUT,2824.31,7.946373372073424,0,-2824.31,2824.3100000000013,0,318
C518447103,C1612147300,14,CASH_OUT,117110.86,11.670884825413687,0,-80747.0,-31305.0,1,319
C24431793,C691973802,307,CASH_OUT,156751.89,11.962425895326803,0,-156751.89,156751.89,0,320
C466851422,C824871372,20,CASH_OUT,304340.42,12.625905442297485,0,-304340.43,304340.42999999993,0,321
C682812632,C256417920,6,CASH_OUT,26768.5,10.195018458715763,1,-26768.5,26768.5,1,322
C506507302,C2061886672,235,CASH_OUT,49888.88,10.817573455560549,0,-10425.0,49888.87999999999,1,323
C1682819959,C1909821544,183,CASH_OUT,299543.85,12.61001943490893,0,0.0,299543.84999999986,0,324
C1663028927,C1572874846,355,CASH_OUT,26483.9,10.184330038249392,0,-26483.9,26483.9,0,325
C1629977729,C2055469917,322,CASH_OUT,45217.9,10.719270420016409,0,0.0,45217.90000000002,0,326
C1069960668,C105806122,278,TRANSFER,381208.83,12.851105237418164,0,-44604.0,381208.8300000001,1,327
C1591550216,C550302775,401,CASH_OUT,124815.72,11.734601700302676,0,-6839.0,124815.72,1,328
C1683051105,C941818557,45,CASH_OUT,294899.38,12.594392883374935,0,0.0,294899.3799999999,0,329
C1921313785,C621588888,254,CASH_OUT,102597.68,11.53858034613897,0,0.0,102597.6799999997,0,330
C45410758,C828662841,687,CASH_OUT,47151.29,10.761137855280925,0,0.0,47151.30000000028,0,331
C1239402635,C1370132384,570,CASH_OUT,22411.35,10.017367425197182,0,0.0,22411.34999999999,0,332
C165096158,C301977165,304,TRANSFER,4455560.24,15.309663590750239,0,0.0,4455560.25,0,333
C1609859491,C893583049,163,CASH_OUT,145324.64,11.886732296482098,0,-17215.0,-18506.0,1,334
C964898250,C125759404,399,CASH_OUT,171170.33,12.050420263712686,0,0.0,171170.33000000007,0,335
C1936622177,C730372820,544,CASH_OUT,160044.37,11.983212616519717,0,0.0,160044.3700000001,0,336
C1932416535,C2077296267,177,TRANSFER,349126.67,12.76319295090889,0,0.0,349126.67000000004,0,337
C1933302439,C680446699,251,CASH_OUT,403497.92,12.907929090108633,0,0.0,403497.9199999999,0,338
C1526831204,C801426364,672,TRANSFER,234787.38,12.366439876784716,1,-234787.38,0.0,1,339
C732707276,C834394175,96,CASH_OUT,140618.62,11.853813793431197,0,0.0,140618.62,0,340
C1840089877,C511183902,210,CASH_OUT,106569.49,11.576561923121293,0,0.0,106569.5,0,341
C700401741,C709903847,451,CASH_OUT,73108.89,11.199718930704094,0,-11205.0,73108.89,1,342
C874234859,C2089270530,133,CASH_OUT,13347.4,9.499151806458523,0,0.0,13347.399999999994,0,343
C1473713823,C147889892,661,TRANSFER,626195.24,13.347419083385,1,-626195.24,0.0,1,344
C280208964,C1118052446,206,CASH_OUT,395897.75,12.888913775726268,0,0.0,395897.75,0,345
C1072740680,C955286196,518,CASH_OUT,86856.76,11.372027117130907,0,-41023.0,86856.76000000001,1,346
C1277977959,C1623361819,203,CASH_OUT,89355.9,11.400393742004356,0,0.0,89355.90000000002,0,347
C32735715,C806723323,37,CASH_OUT,124696.13,11.733643116166705,0,-124696.13,124696.12999999995,0,348
C610113599,C1123337350,528,TRANSFER,181224.98,12.107500039796891,1,-181224.98,0.0,1,349
C330618863,C883117089,542,CASH_OUT,451168.61,13.019598623174218,0,-16456.0,451168.61000000004,1,350
C1631161002,C2099952089,737,TRANSFER,167606.49,12.029380155769033,1,-167606.49,0.0,1,351
C1439933123,C2019563076,594,CASH_OUT,112578.78,11.631417404850183,0,-112578.79000000001,112578.78000000003,0,352
C259067609,C602296070,401,CASH_OUT,244157.56,12.405573129288884,0,-244157.56000000003,244157.56999999983,0,353
C1268186485,C1937294500,13,CASH_OUT,187172.62,12.139791914292223,0,-187172.61000000004,-6967.060000000056,0,354
C243355615,C843104711,204,CASH_OUT,117547.94,11.67461003648817,0,0.0,117547.93999999994,0,355
C409088310,C1963658928,155,CASH_OUT,52933.26,10.876806045271058,0,0.0,52933.25999999978,0,356
C1672117429,C1092578740,263,CASH_OUT,107223.57,11.582680699118239,0,0.0,107223.58000000007,0,357
C1092094102,C685710166,373,CASH_OUT,36723.56,10.51120102003089,0,0.0,36723.55999999994,0,358
C1287963761,C1870165240,132,CASH_OUT,245589.42,12.411420467979692,0,-184483.0,245589.41999999998,1,359
C485006393,C1691112994,262,CASH_OUT,244074.36,12.405232309049254,0,-11163.0,244074.37000000002,1,360
C1441422111,C1284960320,469,CASH_OUT,246009.93,12.413131244821786,0,0.0,246009.92999999993,0,361
C149393486,C1700248300,162,TRANSFER,1003082.12,13.81858893489627,0,0.0,1003082.1100000003,0,362
C1551854257,C929856893,139,CASH_OUT,222212.79,12.311395215468071,0,0.0,222212.80000000005,0,363
C1452387112,C1275451983,332,CASH_OUT,246463.55,12.41497344873532,0,-11401.0,246463.56000000006,1,364
C651958216,C1989098834,187,CASH_OUT,193076.24,12.170845595079346,0,0.0,193076.24,0,365
C646176947,C1538065120,231,CASH_OUT,17087.63,9.746168609057843,0,-297.0,17087.619999999995,1,366
C155731393,C344568176,44,CASH_OUT,214804.45,12.27748801373445,0,-111298.8,214804.4500000002,1,367
C1786566051,C924326705,202,TRANSFER,49954.39,10.818885686162968,0,0.0,49954.39000000013,0,368
C1942044190,C318955795,189,TRANSFER,229321.08,12.34288275727597,0,0.0,229321.08000000007,0,369
C1484304822,C1461778566,181,CASH_OUT,500625.17,13.123614933880681,0,-21467.0,399530.88,1,370
C128261633,C709483324,327,CASH_OUT,199937.57,12.20576544834995,0,-6274.0,199937.57999999996,1,371
C1914130162,C1413264004,132,CASH_OUT,260795.4,12.471495305258381,0,-30518.0,215712.44,1,372
C881512298,C1746331460,230,CASH_OUT,133592.82,11.802559281529742,0,0.0,133592.82000000007,0,373
C342198691,C87161857,366,TRANSFER,500003.56,13.122372497362742,1,-500003.56,0.0,1,374
C822412462,C840902527,140,CASH_OUT,57378.66,10.95744516410825,0,-253.0,57378.65000000002,1,375
C1682258776,C1394719886,276,CASH_OUT,349878.79,12.765344917327827,0,-251781.84,349878.79000000004,1,376
C159267828,C640332215,302,CASH_OUT,1011249.64,13.826698380234737,1,-1011249.64,1011249.64,1,377
C583267093,C83667650,398,CASH_OUT,596134.3,13.298222933706658,0,0.0,596134.3,0,378
C1748288214,C204257806,322,CASH_OUT,34689.91,10.454232971963348,0,0.0,34689.90999999999,0,379
C2021794964,C1838984752,43,CASH_OUT,293778.28,12.590584016068869,0,-126477.66,293778.28,1,380
C1314355319,C222240421,182,CASH_OUT,360273.17,12.794620603908196,0,0.0,360273.16000000003,0,381
C997105587,C2106897139,213,CASH_OUT,132258.74,11.79252299540183,0,0.0,132258.7399999993,0,382
C1189317517,C526259863,209,CASH_OUT,298159.34,12.605386674479831,0,0.0,298159.33999999997,0,383
C920270898,C1208867744,298,CASH_OUT,131117.65,11.783857917452567,0,0.0,131117.64000000013,0,384
C1050874863,C885863269,252,TRANSFER,473358.1,13.067609576047433,0,0.0,473358.1,0,385
C1795866156,C351548638,130,CASH_OUT,162770.56,12.000103024415306,0,0.0,162770.55999999994,0,386
C1192304591,C1610762623,306,TRANSFER,312248.19,12.651556833909199,0,0.0,312248.18000000005,0,387
C818455848,C71279940,153,CASH_OUT,51604.09,10.851375590015566,0,0.0,-84713.34999999963,0,388
C178750967,C1702040009,500,CASH_OUT,179159.8,12.096039005593695,0,0.0,179159.8,0,389
C1679629000,C333422901,10,TRANSFER,475262.82,13.071625339359755,0,0.0,475262.81000000006,0,390
C212774851,C1644835818,9,CASH_OUT,366190.57,12.810911890750042,0,-72972.0,509951.57000000007,1,391
C1573330734,C2127324398,303,CASH_OUT,104889.95,11.56067651802208,0,-104889.94,104889.95000000001,0,392
C1648738744,C1758089355,164,CASH_OUT,54808.27,10.91161461921401,0,0.0,-79407.82999999999,0,393
C871880013,C2120896230,371,TRANSFER,504708.75,13.13173879054873,0,0.0,504708.75,0,394
C1151586149,C1168440012,301,CASH_OUT,46012.86,10.73669793443602,0,-46012.85999999999,46012.859999999986,0,395
C1008895258,C1036534149,202,CASH_OUT,108199.65,11.59174265277019,0,-108199.65000000002,108199.64000000001,0,396
C1102258353,C907502980,546,TRANSFER,2028167.46,14.522643707304477,0,0.0,2028167.46,0,397
C1142977671,C1228565782,162,CASH_OUT,11250.36,9.328244289214982,0,-11250.36,259527.32,0,398
C371805982,C471985445,331,CASH_OUT,67399.43,11.118406676702007,0,-67399.43,67399.43000000017,0,399
C392889404,C349891671,20,CASH_OUT,34391.16,10.445583910410004,0,-34391.16,34391.16,0,400
C1359953897,C974221574,44,CASH_OUT,198878.6,12.200454895479442,0,0.0,198878.60000000003,0,401
C814960988,C1344700188,404,TRANSFER,718783.02,13.485316202147478,0,-14378.0,718783.0199999999,1,402
C656488039,C1826728704,261,CASH_OUT,10340.32,9.243902799489097,0,0.0,10340.319999999949,0,403
C2092664447,C1671705060,308,CASH_OUT,124214.75,11.729775252035807,0,-10004.0,124214.75,1,404
C467249276,C1772053439,404,CASH_OUT,35420.65,10.475078494102762,0,-8837.0,35420.64999999991,1,405
C1784102680,C696374513,281,CASH_OUT,43886.48,10.68938436476596,0,-149.0,43886.479999999996,1,406
C391645565,C1683542380,306,CASH_OUT,55981.5,10.932794420878986,0,-37908.0,55981.5,1,407
C185746317,C1643093000,229,CASH_OUT,2682.92,7.895033691388043,0,-180.0,2682.920000000042,1,408
C433361774,C619226139,400,CASH_OUT,168443.93,12.034364150429832,0,-1407.0,-61865.78,1,409
C672124338,C690829789,137,CASH_OUT,30617.14,10.32934792275528,0,0.0,30617.139999999992,0,410
C346898441,C1382571839,232,CASH_OUT,15135.45,9.624861021293693,0,0.0,15135.449999999997,0,411
C607144125,C376225368,346,CASH_OUT,88905.63,11.39534199689891,0,-5981.0,88905.63000000006,1,412
C1092772297,C653147284,21,CASH_OUT,109572.28,11.60434882815263,0,0.0,109572.28000000026,0,413
C1765094338,C883631398,251,TRANSFER,824149.6,13.622108559182049,0,0.0,824149.6000000001,0,414
C150384650,C432453889,284,CASH_OUT,75290.36,11.229120666168873,0,0.0,75290.35999999987,0,415
C1371079474,C119007842,326,CASH_OUT,18971.35,9.850737935066816,0,0.0,18971.349999999627,0,416
C1294085353,C52256577,132,CASH_OUT,226978.34,12.332614279105726,0,-63534.0,226978.34,1,417
C1362365571,C1043753821,260,TRANSFER,223599.96,12.317618313634902,0,-77646.09,223599.96000000002,1,418
C1776691113,C1072086300,165,TRANSFER,1953262.14,14.485011937085819,0,0.0,1953262.1399999997,0,419
C338761522,C1096122645,330,TRANSFER,476143.63,13.073476931599968,0,0.0,476143.63,0,420
C1661216334,C1814835688,563,CASH_OUT,2905831.61,14.882230519939226,1,-2905831.61,2905831.61,1,421
C683627989,C540326166,10,CASH_OUT,664414.6,13.406663136277057,0,-20303.0,664414.6,1,422
C1839195962,C1252646541,538,CASH_OUT,169320.13,12.03955236836643,0,0.0,169320.13,0,423
C1120389773,C1606614627,307,CASH_OUT,384966.36,12.86091383045518,0,0.0,384966.34999999986,0,424
C999370410,C145474840,378,CASH_OUT,38292.99,10.553048243795601,0,0.0,38292.98000000001,0,425
C226697568,C1045024523,36,TRANSFER,113338.99,11.638147341493502,1,-113338.99,0.0,1,426
C1195619501,C1797613951,18,CASH_OUT,53630.56,10.889892979750822,0,-51190.0,418201.69,1,427
C1016850730,C338671335,18,TRANSFER,271925.28,12.513286279131261,0,0.0,60779.5,0,428
C1729930174,C1568768049,132,CASH_OUT,119170.38,11.688317904113465,0,-31438.0,119170.38,1,429
C335704326,C1289324538,422,CASH_OUT,39053.01,10.572700838856127,0,-10687.0,39053.01000000001,1,430
C358758932,C619845042,203,CASH_OUT,301941.09,12.617990523002785,0,-8515.0,301941.09,1,431
C949680412,C141706120,43,CASH_OUT,142866.52,11.869673046270803,0,0.0,142866.51999999955,0,432
C63538570,C1430589184,409,CASH_OUT,10000000.0,16.118095750958314,1,-10000000.0,10000000.0,1,433
C1777278544,C733231745,281,CASH_OUT,97134.47,11.48386188108783,0,0.0,97134.46999999997,0,434
C55159796,C1177670150,42,CASH_OUT,288536.38,12.572579923261685,0,-246029.27,202469.58999999997,1,435
C1561816848,C744582563,275,CASH_OUT,12646.16,9.445187963021583,0,-12646.160000000003,12646.169999999925,0,436
C678453204,C1047801575,353,CASH_OUT,141838.2,11.862449300574259,0,-35543.0,141838.21000000002,1,437
C951466964,C1092150759,187,CASH_OUT,214654.01,12.27678741370178,0,-11537.0,214654.01,1,438
C1374804560,C1541125051,212,CASH_OUT,40700.56,10.614021699934469,0,-40700.55999999994,40700.55999999994,0,439
C579896105,C2001998228,378,CASH_OUT,114785.4,11.65082828895089,0,0.0,114785.3999999999,0,440
C284799625,C187074005,206,CASH_OUT,309912.7,12.644049150607675,0,0.0,309912.69,0,441
C344293562,C1740040135,260,CASH_OUT,274054.87,12.521087269693876,0,0.0,274054.8700000001,0,442
C900346720,C1015594741,260,CASH_OUT,156083.71,11.958154151674075,0,-156083.7,156083.70999999996,0,443
C34896636,C1083890112,186,CASH_OUT,41598.92,10.635853523170583,0,0.0,41598.93000000017,0,444
C1233886071,C849038219,9,CASH_OUT,46962.02,10.757115762485283,0,-10308.0,46962.02000000002,1,445
C1827521206,C1015650621,65,CASH_OUT,126690.14,11.749507434898025,1,-126690.14,126690.14000000001,1,446
C785542826,C1306362981,182,CASH_OUT,451183.97,13.019632667440945,0,-31756.48,451183.97,1,447
C779812318,C744657759,253,CASH_OUT,585175.33,13.279668499599891,0,-12528.32,585175.3199999994,1,448
C2061759332,C1345398080,155,CASH_OUT,442439.6,13.000061497131355,0,-282084.0,442439.6,1,449
C354616508,C220326181,260,TRANSFER,169080.88,12.038138373615835,0,0.0,169080.88,0,450
C366470280,C1479447617,426,CASH_OUT,91163.42,11.420419968362353,0,-12055.0,91163.40999999968,1,451
C1762882623,C743765622,138,CASH_OUT,257956.4,12.460549733991492,0,-6506.0,244700.64000000013,1,452
C1680420462,C1343168497,590,CASH_OUT,570486.68,13.254246852959065,0,0.0,570486.6799999999,0,453
C1112556326,C51626955,9,CASH_OUT,219426.99,12.298779393891348,0,0.0,-39028.48999999999,0,454
C1525975186,C1462357672,402,TRANSFER,1431351.34,14.174130247658534,0,-494.0,1431351.3399999999,1,455
C1706579918,C434235370,381,CASH_OUT,43447.56,10.679332988602344,0,-22089.0,43447.56,1,456
C1428317713,C480498187,34,CASH_OUT,24944.04,10.124430283821614,0,-196.0,24944.040000000037,1,457
C1153817873,C1627775252,36,CASH_OUT,74473.13,11.218207095740844,0,-17770.0,74473.13,1,458
C1569949866,C260588317,185,CASH_OUT,147351.2,11.900580918492116,0,-119983.0,147351.19,1,459
C714791862,C52024429,211,CASH_OUT,73003.69,11.198278964642148,0,-9043.0,73003.69,1,460
C692523051,C1532828731,399,TRANSFER,665849.24,13.408820059371767,0,0.0,665849.2400000021,0,461
C191725289,C1157386392,326,CASH_OUT,424962.9,12.959759503122378,1,-424962.9,424962.9,1,462
C1683782839,C553532579,19,CASH_OUT,108853.96,11.597771632918978,0,-40857.0,108853.95999999996,1,463
C1886706805,C1628934827,17,CASH_OUT,99507.48,11.507998145645796,0,-9953.0,99507.47,1,464
C1586624253,C1867525565,12,TRANSFER,1508046.28,14.226326179843696,0,-12890.0,1360516.9200000002,1,465
C85625525,C1711620635,249,CASH_OUT,117055.37,11.670410892625805,0,0.0,117055.35999999999,0,466
C918017107,C413007893,380,CASH_OUT,274816.89,12.523863939103581,0,-19991.0,274816.89,1,467
C1402818999,C279305430,260,CASH_OUT,137399.03,11.830651877110974,0,-137399.03000000003,137399.03,0,468
C1897146971,C1583730723,181,CASH_OUT,15547.32,9.651707873185583,0,0.0,15547.330000000075,0,469
C1740968461,C1135318248,163,CASH_OUT,202510.6,12.218552447838686,0,-130095.0,202510.6,1,470
C1988061511,C979910811,230,CASH_OUT,85983.76,11.361925350229896,0,0.0,85983.76000000001,0,471
C1485191595,C1361487871,710,CASH_OUT,36620.7,10.508396239870827,0,-36620.70000000001,36620.7,0,472
C280661247,C1127295712,301,CASH_OUT,108699.6,11.596352592873275,0,0.0,108699.6,0,473
C1336932968,C20122290,154,CASH_OUT,56081.7,10.934582666055933,0,-56081.7,56081.700000000186,0,474
